,CKSAAGP_postivecharger.postivecharger.gap0,DDE_RR,CKSAAP_LV.gap1,CKSAAP_LF.gap1,CKSAAGP_alphaticr.alphaticr.gap5,PAAC_Xc1.I,CKSAAGP_uncharger.alphaticr.gap5,CKSAAGP_negativecharger.alphaticr.gap4,CTDD_normwaalsvolume.3.residue25,APAAC_Pc1.D,DDE_YP,Z5__18,CTDT_charge.Tr1331,CTDD_hydrophobicity_FASG890101.3.residue75,CTDD_hydrophobicity_CASG920101.3.residue75,GTPC_aromatic.uncharger.alphaticr,GAAC_postivecharge,Z5__41,PAAC_Xc1.S,MSW__7,Z5__39,QSO3_SC_F,CTDD_normwaalsvolume.1.residue25,DDE_MR,CTDD_hydrophobicity_PRAM900101.2.residue0,CTDC_solventaccess.G1,Cougar__1,DDE_KI,CTDD_hydrophobicity_PONP930101.3.residue75,CTDD_hydrophobicity_ENGD860101.1.residue0,ABHPRK__46,CKSAAP_RR.gap2,CKSAAGP_postivecharger.uncharger.gap5,CTDD_hydrophobicity_PRAM900101.2.residue25,APAAC_Pc2.Hydrophilicity.1,CKSAAGP_uncharger.alphaticr.gap1,QSO3_SC_D,ABHPRK__38,CKSAAGP_aromatic.alphaticr.gap5,CTDD_hydrophobicity_FASG890101.2.residue0,CKSAAGP_uncharger.postivecharger.gap0,APAAC_Pc1.M,ABHPRK__60,Ez__16,CKSAAGP_alphaticr.uncharger.gap5,Z3__18,NMBroto_BHAR880101.lag3,MSW__1,ABHPRK__20,CKSAAGP_negativecharger.alphaticr.gap5,MSW__18,Z5__10,ABHPRK__49,NMBroto_BHAR880101.lag2,Z5__42,Z3__16,CKSAAGP_alphaticr.alphaticr.gap3,DDR_H,AAC_F,CTDD_normwaalsvolume.3.residue0,OVPC_Polar,CKSAAGP_alphaticr.negativecharger.gap4,Argos,CKSAAGP_uncharger.postivecharger.gap5,Z3__10,CKSAAGP_postivecharger.alphaticr.gap2,AAC_S,CTDD_hydrophobicity_ARGP820101.3.residue100,CTDD_hydrophobicity_PONP930101.1.residue75,CTDD_hydrophobicity_ARGP820101.1.residue0,CTDD_polarizability.2.residue25,CTDD_hydrophobicity_PONP930101.2.residue100,GTPC_uncharger.uncharger.alphaticr,CTDD_secondarystruct.1.residue0,Z5__11,CTDD_hydrophobicity_CASG920101.3.residue0,CTDT_hydrophobicity_ZIMJ680101.Tr1331,CKSAAGP_postivecharger.alphaticr.gap3,ABHPRK__44,CKSAAGP_uncharger.alphaticr.gap3,CTDD_hydrophobicity_CASG920101.3.residue50,Z5__32,OVP_Aromatic_N1,Ez__15,CKSAAGP_uncharger.alphaticr.gap4,OVP_Polar_N1,MSW__11,Ez__13,AAC_I,CTDD_hydrophobicity_CASG920101.2.residue25,Aliphatic_Index,APAAC_Pc2.Hydrophobicity.1,AAC_V,CTDT_normwaalsvolume.Tr1221,CTDD_secondarystruct.2.residue0,PAAC_Xc1.G,CTDD_hydrophobicity_ZIMJ680101.1.residue25,CTriad_g2.g2.g2,NMBroto_CHAM810101.lag1,Z5__44,Charge_density,CTDC_normwaalsvolume.G3,DDR_P,APAAC_Pc2.Hydrophilicity.2,CKSAAGP_aromatic.alphaticr.gap0,OVP_Aliphatic_C3,Z5__15,PAAC_Xc1.H,CTDD_secondarystruct.1.residue25,CTDD_hydrophobicity_PONP930101.3.residue0,y
71|0|testing,3.27539,5.57644,-0.2107,-0.1401,-0.55458,-0.80692,-0.15174,-0.33124,-0.44766,-0.68511,-0.30705,-0.42395,-0.3521,0.55462,-1.47947,-0.27825,2.82602,0.3201,0.29388,-0.90629,1.13724,-0.78956,0.07008,-0.26492,-0.74405,-1.62115,1.6575,-0.29952,0.4659,-0.86961,1.77452,2.77283,0.84,-0.23384,2.09864,-0.74352,-0.69192,-0.1852,-0.27399,-0.88533,0.57696,-0.54898,-0.28687,-1.81687,-0.49224,1.66341,0.36097,-1.13121,2.89471,-0.31621,-1.24223,2.60916,0.15593,0.66286,0.63102,1.93917,-0.63537,0.91921,-0.71128,-0.72231,1.2779,-0.49795,-0.77396,0.90462,-0.03675,1.21866,-0.05463,-2.03968,-0.58956,2.1076,-1.21746,0.71753,-0.60103,-0.64154,1.814,-0.96734,-1.21802,1.7767,-0.45502,-0.70981,-1.29275,-2.88538,-0.41424,-1.95313,-0.86988,-1.03078,0.0003,-2.2996,-0.81312,-0.16694,-0.7332,3.2416,0.74173,-1.02303,0.60499,-1.01179,0.17883,-0.47471,-0.16771,-0.06981,2.06617,2.08447,1.99178,1.08487,-0.59941,-0.38014,0.48226,2.20585,-0.24772,0.7935,0
72|0|testing,-0.13059,-0.32453,-0.2107,-0.1401,-0.79456,0.13996,-0.84248,1.02249,-1.07925,-0.68511,-0.26431,-0.74139,1.97486,0.72019,1.5671,-0.27825,0.05666,-0.32023,-0.86644,-0.53044,2.11534,-0.78956,-0.82375,-0.22781,-0.38836,-1.11257,0.13912,2.59576,-1.34222,-0.78993,1.62316,-0.33274,-0.48526,-0.83279,2.21833,-1.08482,-0.69192,-0.71266,-0.27399,0.81018,-0.13287,-0.54898,-0.28687,-1.9802,-0.8739,0.15614,-0.00731,-1.20763,-0.08047,2.35343,-1.03734,-1.88603,-0.72001,0.09166,-0.66175,-0.78838,0.13476,-0.52134,-0.71128,-0.79017,1.13469,2.33867,0.14082,-0.52895,-1.71033,0.78355,-0.86334,0.5246,0.26344,-0.18518,-0.14441,0.53615,-0.60103,-0.7361,-1.24055,2.5433,-1.30668,-0.74979,-0.45502,-0.30976,2.10389,0.52577,-0.41424,-1.55685,-0.86988,0.97014,-1.137,-1.83373,0.08019,-0.72515,-0.44615,0.13838,-0.05349,0.65711,0.29664,-1.01179,0.03227,-0.47471,-0.22955,-0.16182,-2.10978,-0.59312,-0.79382,1.90002,-0.59941,-0.38014,0.74941,-0.58108,-0.17038,0.45688,0
73|0|testing,-0.48293,-0.31399,1.92927,-0.1401,1.78976,0.98451,-0.84248,0.53902,0.46392,0.34217,-0.24616,0.57108,-0.3521,0.44671,-1.12824,-0.27825,-0.30224,-0.14378,-0.86644,0.6097,0.07137,-0.78956,-1.08174,-0.21205,-0.60053,1.43841,-0.3891,-0.2669,0.49957,0.15626,-0.88213,-0.33274,-0.48526,-1.06246,-0.81108,0.20005,0.40265,0.04922,-0.27399,-0.77654,-0.8427,-0.54898,-0.28687,1.7016,0.77016,0.51279,0.50452,0.66975,-0.43749,0.55656,-0.03012,0.62604,-0.72001,-1.15266,-0.69229,-0.59895,1.63165,-0.52134,-0.71128,0.6469,-1.23574,-0.49795,2.20283,0.50028,0.82048,1.15823,-0.86334,0.88487,-1.03209,-0.66787,-0.48403,0.49796,-0.60103,-0.03106,0.03915,-0.5626,0.37781,2.282,-0.45502,-0.20309,-0.90115,0.90208,-0.41424,0.78254,-0.15645,-1.03078,-0.84691,1.12183,1.34963,0.1019,2.4656,-0.17366,1.9794,1.48071,-0.46909,0.51417,-0.02393,-0.47471,-1.66747,-0.1809,-0.01923,-0.94013,-0.79382,-0.62899,-0.59941,-0.38014,0.26238,-0.58108,0.49087,-0.37906,0
74|0|testing,-0.48293,-0.28476,-0.2107,-0.1401,0.88525,-0.80692,-0.84248,-0.33124,1.0888,-0.68511,-0.19579,0.59343,-0.3521,-0.47061,0.18889,-0.27825,-0.65149,0.31865,-0.86644,0.21171,-0.31169,2.52183,-0.72572,-0.16831,-0.30774,1.53355,-0.90659,-0.2399,0.56826,2.36232,-1.56736,-0.33274,-0.48526,-0.74551,-0.41058,0.28036,-0.69192,0.04922,-0.27399,0.38241,0.89243,-0.54898,-0.28687,-0.46085,1.79769,-0.66313,1.31154,0.34304,-0.43749,-0.31621,0.04588,0.20457,-0.72001,-1.07641,-0.729,-0.87219,-0.84147,-0.52134,2.30254,1.22881,-1.88409,-0.49795,0.69539,-0.52895,-0.02034,-0.71517,-0.86334,0.05624,-0.02902,0.8668,0.89798,0.30035,-0.60103,-0.38781,-0.49995,0.95516,1.02797,-0.74979,1.89971,0.55699,0.56732,0.47879,-0.41424,0.41122,-0.86988,-1.03078,1.35521,0.14217,-0.81312,-0.66393,0.49298,-0.71355,0.95076,-0.69359,1.47339,-0.48806,-0.92874,-0.47471,-0.68716,-0.70751,0.16261,-0.1113,-0.03241,-0.42796,-0.59941,-0.38014,0.48446,-0.58108,-0.95927,1.20431,0
75|0|testing,-0.48293,-0.31399,-0.2107,2.02556,0.75603,0.11397,0.64527,0.53902,-0.03598,0.31693,-0.24616,0.61431,-0.3521,0.44671,0.97917,-0.27825,-0.93723,-0.14479,0.41684,0.63042,0.24067,2.49074,-0.68616,-0.21205,-0.60053,1.12126,0.03994,-0.2669,0.72855,0.15626,-0.88213,-0.33274,-0.48526,-1.06246,-0.38458,0.84249,0.63506,0.69389,0.69001,-0.52996,0.02487,-0.54898,1.75715,0.84324,-0.8739,-0.58392,0.27729,0.45685,-0.43749,-0.31621,0.52736,-0.29888,-0.72001,-0.22368,-0.18995,-1.06538,1.21946,-0.52134,1.66805,0.18137,-1.23574,-0.49795,-0.86217,-0.52895,0.58338,-0.71517,0.58381,0.23069,-0.14703,-0.66787,-0.1836,0.49796,-0.60103,-0.03106,0.67259,0.0445,0.70289,-0.74979,0.72235,0.30363,1.2526,0.43178,-0.41424,0.93729,-0.15645,0.97014,0.34937,1.06458,0.26826,-0.39218,0.70734,-0.3049,1.04427,0.75594,0.3079,0.55706,-0.88565,2.41948,-0.95208,-0.51266,-0.65533,-0.63316,0.80945,-0.28695,1.37786,-0.38014,0.28717,-0.58108,-0.57021,-0.09631,0
76|0|testing,-0.48293,-0.29221,-0.2107,-0.1401,-0.79456,-0.80692,0.76925,1.40927,-0.88998,-0.68511,-0.20862,-0.58227,-0.3521,1.18929,-1.47947,-0.27825,-0.24933,-2.23012,-0.86644,-1.11301,2.16664,-0.78956,-0.22466,-0.17946,0.10434,-1.68022,0.0203,-0.24678,1.14834,-0.56419,1.68749,-0.33274,-0.48526,-0.29943,0.91084,-1.08482,-0.69192,-0.1852,-0.27399,-0.24227,-0.8427,-0.54898,-0.28687,-1.5714,-0.8739,-0.12687,-0.35376,-1.62876,-0.43749,1.57479,-0.01648,-1.66319,0.52091,0.35461,-1.07179,-1.15707,-0.84147,0.44515,-0.71128,-0.61391,1.19555,-0.49795,0.96493,-0.52895,-1.83724,-0.71517,-0.86334,0.19435,-0.58956,0.5566,0.04173,0.36988,-0.60103,-0.49051,-3.33398,-0.96734,-0.50876,-0.74979,-0.45502,0.24029,-1.29275,-1.51428,-0.41424,-0.38176,0.55697,0.97014,-1.15871,-1.02299,-0.81312,2.38706,-0.58626,0.2607,-0.82599,0.36061,-0.98708,-1.01179,0.98141,-0.47471,-0.27844,-0.2994,-2.20917,-0.88897,0.41581,1.24605,-0.59941,-0.38014,0.8699,1.08271,0.04876,3.53222,0
77|0|testing,-0.48293,-0.27643,-0.2107,-0.1401,-0.79456,-0.80692,3.99269,-0.33124,1.0888,0.44344,-0.18143,-1.04823,-0.3521,0.15186,0.18889,-0.27825,-0.50068,-1.84304,-0.86644,0.05656,-0.39093,0.81991,-0.53783,-0.15584,0.61943,-1.17807,0.21204,-0.2322,-0.30186,-0.32818,-1.27147,-0.33274,-0.48526,0.25816,-0.4439,2.55564,1.26115,-1.24012,-0.27399,0.14815,1.38819,1.55952,5.50452,-0.35113,-0.8739,0.27372,-1.10237,-1.01719,-0.43749,-0.31621,0.09522,-0.86069,-0.72001,-2.54939,-1.29166,0.08377,-0.84147,-0.52134,1.17236,1.22881,-1.60412,-0.49795,1.21852,-0.52895,-1.56701,-0.71517,-0.86334,-0.15091,-1.29024,-0.21889,0.04173,0.19606,-0.60103,2.84729,0.50562,0.95516,1.771,-0.74979,-0.45502,-0.70981,0.56732,0.22506,-0.41424,0.67623,2.45944,0.97014,0.12107,0.54461,-0.81312,1.80033,-1.23457,-0.52148,-0.82599,-1.41836,1.47339,-1.01179,-0.72408,2.41948,0.36774,1.83319,-0.29361,0.32614,-0.57833,-0.36216,1.94279,-0.38014,0.08279,-0.58108,2.56883,1.74152,0
78|0|testing,-0.48293,-0.27181,-0.2107,-0.1401,-0.79456,-0.80692,-0.84248,-0.33124,0.74958,0.42905,-0.17347,0.38626,-0.3521,-0.8263,-1.47947,-0.27825,-0.39296,0.17306,-0.86644,-0.0807,-0.91986,-0.78956,-0.40361,-0.14894,0.84019,-0.96286,0.88456,-0.22794,-0.61262,-0.22703,0.63072,-0.33274,-0.48526,0.49713,-0.7614,1.09946,1.26883,-1.24012,-0.27399,0.31548,1.76,-0.54898,6.6628,0.97667,-0.8739,-0.04424,0.6173,-0.70529,-0.43749,11.02977,-0.67634,-0.20972,1.40728,-0.37072,2.04524,-0.14065,-0.84147,-0.52134,-0.71128,0.91292,0.19567,-0.49795,1.41262,-0.52895,0.67413,-0.71517,-0.86334,0.88487,-0.18917,-0.10811,2.69203,0.12156,-0.60103,4.27778,-0.5392,-0.96734,3.30351,-0.74979,-0.45502,-0.70981,-1.29275,0.60465,-0.41424,0.8782,-0.86988,0.97014,0.86675,0.96943,-0.81312,0.87833,-0.24576,-1.40038,-0.82599,-1.41836,1.12189,-0.52745,-0.57789,-0.47471,-0.58287,-0.33508,-0.20505,-0.19462,-0.38295,-1.43946,-0.59941,-0.38014,-2.84223,-0.58108,4.12888,1.35779,0
79|0|testing,-0.48293,-0.34087,-0.2107,-0.1401,0.04535,1.25404,1.17218,0.1561,0.29729,0.30893,-0.29248,0.30794,0.23633,0.19335,0.85623,-0.27825,-1.05365,-0.08989,1.28757,1.39012,-0.16949,-0.78956,-0.22466,-0.25227,-0.71981,0.73011,-0.83014,-0.29172,0.56826,-0.46978,-0.58104,-0.33274,-0.48526,-0.29943,0.30412,0.47538,0.5045,-0.43984,-0.27399,-0.86696,-0.8427,-0.54898,0.95414,0.55572,1.35243,-0.36876,-1.01594,1.06318,-0.43749,-0.31621,0.63069,-0.23086,0.27272,-0.24817,0.55566,0.40716,0.10973,-0.52134,-0.71128,0.49172,0.169,0.86363,-0.98748,-0.52895,-0.4421,-0.71517,0.51146,0.74676,1.09206,-0.78759,-0.24368,-0.67306,1.72235,0.023,-0.08147,-0.71101,-0.76556,-0.74979,1.00654,0.75189,0.0713,-0.37887,-0.41424,0.28669,1.12771,-1.03078,0.12349,0.43587,0.55662,0.27483,0.48535,0.08989,0.95076,1.05584,-0.65902,0.15858,-0.1101,-0.47471,-1.0112,-1.45299,-1.0401,-1.2778,1.14849,-0.19596,0.01423,-0.38014,0.84144,-0.58108,-0.51126,-0.5864,0
80|0|testing,-0.48293,-0.31399,-0.2107,-0.1401,0.75603,-0.80692,0.64527,1.40927,1.46373,2.43166,-0.24616,0.40132,-0.3521,0.18462,0.45231,-0.27825,-0.93723,-0.56368,1.08565,1.29052,0.49005,0.18702,-0.29059,-0.21205,-0.60053,0.48696,0.96585,-0.2669,0.27059,-0.43997,-0.25919,-0.33274,-0.48526,-0.35813,-0.36872,-1.08482,2.86294,-0.59545,0.69001,-0.28337,-0.8427,-0.54898,-0.28687,0.605,-0.05187,-0.19364,-0.62915,-0.4654,-0.43749,0.55656,1.6113,-1.23001,-0.72001,0.47067,-0.8251,-0.94018,0.39509,-0.52134,0.08183,1.57796,-0.64634,-0.49795,-0.25709,-0.52895,1.19196,-0.71517,1.30739,-0.64154,-0.73707,-0.34134,0.41728,0.71753,-0.60103,-0.6797,-1.0183,1.25871,-0.27234,-0.74979,-0.45502,0.30363,0.86101,-0.66073,-0.41424,0.62318,-0.15645,-1.03078,-1.61048,0.58377,-0.81312,-0.88627,-0.34039,-0.47805,0.10914,0.03117,1.86188,1.10953,-0.45479,-0.47471,1.88239,0.76326,-1.64556,-1.24711,0.67297,-0.44413,0.38922,2.63059,0.73037,-0.58108,-1.2776,2.16563,0
81|0|testing,-0.48293,-0.32453,-0.2107,-0.1401,0.39119,2.08157,-0.27363,1.02249,0.15964,-0.68511,-0.26431,1.34023,1.97486,0.07066,-0.60902,-0.27825,-0.46789,-0.77056,-0.19557,0.54858,0.69175,-0.78956,0.15657,-0.22781,-0.65711,0.72137,0.1569,-0.27662,0.7385,-0.05112,-0.17794,-0.33274,-0.48526,0.03997,0.31185,-0.04468,-0.69192,1.39717,-0.27399,-0.81943,-0.8427,-0.54898,-0.28687,1.06236,1.01193,0.51778,0.1398,0.07114,-0.43749,1.01861,0.04931,0.04354,-0.72001,-0.72953,-0.53929,-0.94346,1.4364,-0.52134,-0.71128,0.36353,-0.56946,0.44759,2.17314,0.25811,0.6298,0.78355,-0.2656,0.5246,-0.4677,-0.72465,-0.3926,0.17338,0.43158,-0.46819,-0.49362,-0.46582,0.55513,0.84589,-0.45502,-0.70981,-0.80751,1.18634,-0.41424,0.31433,-0.31499,-1.03078,0.43268,0.66642,1.8668,-0.72515,1.58333,-0.14116,-0.05349,0.9536,-0.34522,1.17528,0.03227,-0.47471,-0.04685,-0.06576,-0.44128,-1.10029,-0.79382,-0.29497,-0.59941,-0.38014,0.97225,-0.58108,0.41398,-0.4774,0
82|0|testing,-0.48293,-0.33643,-0.2107,-0.1401,-0.48914,-0.80692,0.03664,-0.33124,-0.94652,-0.68511,-0.28482,-1.03285,-0.3521,-0.29276,0.18889,-0.27825,-0.17751,1.38944,2.1944,0.38996,-0.18404,0.56427,0.9385,3.95543,0.39868,-0.53245,-0.39221,-0.28761,-0.30186,-0.63162,0.41936,-0.33274,0.07697,0.7361,-0.32605,-0.24471,-0.69192,0.479,0.29565,-0.52115,0.89243,3.32422,-0.28687,-0.23131,0.58333,-0.22427,0.40775,0.37366,-0.43749,-0.31621,-0.11532,-0.7931,-0.72001,-0.79865,0.64171,-0.3559,-0.06862,-0.52134,0.36508,-0.82451,0.59562,-0.49795,0.28236,0.07923,-0.45107,-0.11568,1.59165,-0.15091,1.01198,-0.32968,-0.56987,0.56854,0.233,-0.78395,0.51927,0.54319,-0.27234,-0.74979,-0.45502,-0.70981,0.43445,0.48513,-0.41424,-0.15319,-0.00136,-1.03078,0.60588,-0.03079,-0.81312,-0.96568,-0.80146,-0.20344,-0.19144,-0.452,0.94614,-0.51286,0.29921,-0.47471,-0.09814,-0.21049,0.15918,0.43029,1.81795,-0.79772,0.71877,-0.38014,-0.3557,-0.58108,-1.15128,-0.75268,0
83|0|testing,-0.15995,-0.02621,-0.2107,-0.1401,1.08058,1.86304,0.28198,-0.33124,-0.99498,3.40879,-0.35503,-0.35388,0.00341,0.39322,0.56342,-0.27825,-0.26985,-0.73886,0.9939,0.61446,-0.21809,-0.36773,-0.09684,-0.30658,-0.67356,0.02095,0.09658,-0.32524,0.45284,-0.68941,0.38917,-0.33274,0.3777,-0.32219,-0.15475,0.3094,1.35631,0.69389,0.01745,-0.8319,0.13331,1.36321,-0.28687,0.79385,0.12018,0.27059,-0.03561,-0.25969,-0.11022,-0.05235,-0.50638,0.01029,-0.72001,-0.23085,-0.62268,-0.48161,0.1203,-0.52134,-0.40375,-0.8922,-0.03288,-0.11113,-0.7721,0.09338,0.04264,0.58807,-0.02163,0.63121,0.6116,-0.74117,0.3621,0.63239,0.32173,-0.87826,0.17789,-0.41805,0.62162,1.2714,-0.45502,-0.03418,-0.15393,0.61511,-0.41424,0.21459,0.49212,-1.03078,-0.20426,0.40258,0.44481,-0.27118,0.6228,-0.05942,-0.10079,1.43541,-0.78623,1.51522,0.09038,-0.47471,-1.21265,0.13827,-0.37231,-0.67075,-0.79382,-0.66384,-0.59941,-0.38014,-0.54473,-0.58108,-0.25982,-0.83491,0
84|0|testing,-0.48293,-0.28476,-0.2107,4.46194,-0.79456,-0.80692,-0.84248,-0.33124,1.0888,1.50079,-0.19579,0.29882,-0.3521,0.52533,0.85623,-0.27825,-0.04825,-0.61258,-0.86644,-0.69525,0.97029,1.87326,-0.72572,-0.16831,-0.30774,0.32839,-1.30819,-0.2399,0.56826,0.09664,0.20801,-0.33274,-0.48526,-0.74551,-1.69063,0.28036,2.53937,1.33857,-0.27399,-0.55461,-0.8427,-0.54898,-0.28687,1.29643,-0.8739,-0.10735,-0.28353,0.94663,-0.43749,2.52029,1.04601,0.01463,0.76909,0.67622,-1.10183,-0.40396,-0.84147,-0.05072,2.30254,1.22881,-0.20429,-0.49795,0.65872,-0.52895,-0.88896,1.42586,-0.86334,0.88487,-2.27118,-0.37399,0.32715,0.30035,-0.60103,2.07703,0.74688,1.72415,-0.27234,-0.74979,-0.45502,-0.70981,1.31134,0.7001,-0.41424,0.86477,1.12771,0.97014,-1.772,1.41683,-0.81312,0.27483,0.69891,-1.41315,2.72751,0.03117,-0.49499,-1.01179,-0.92874,-0.47471,0.09984,-0.38227,-0.91085,0.47195,-0.79382,0.39286,1.37786,-0.38014,0.40717,0.88124,1.72881,0.66709,0
85|0|testing,-0.48293,-0.27643,-0.2107,-0.1401,2.56506,-0.80692,-0.84248,-0.33124,-0.6921,-0.68511,-0.18143,-0.78621,-0.3521,1.39678,1.44016,-0.27825,-1.25473,-0.51823,-0.86644,0.89638,-0.51843,1.35181,0.40166,-0.15584,-0.15321,0.32839,0.43226,-0.2322,1.32962,-0.32818,-1.27147,-0.33274,-0.48526,-0.57823,0.04149,0.73541,-0.69192,-1.24012,-0.27399,0.14815,-0.8427,-0.54898,-0.28687,-0.62822,-0.8739,-0.71373,0.78586,0.42275,-0.43749,-0.31621,1.47511,-0.38719,1.14137,-0.19819,-1.51809,-1.05726,-0.84147,-0.52134,1.17236,-0.42964,-1.60412,-0.49795,-0.04263,-0.52895,1.90737,-0.71517,-0.86334,0.36698,0.11112,0.5566,2.18236,-1.88982,-0.60103,-1.00402,-0.04161,2.39703,0.09918,-0.74979,-0.45502,1.19039,1.96236,0.05157,2.41404,0.27301,-0.86988,0.97014,1.02277,0.294,-0.81312,-0.54658,-0.69113,0.31164,1.39495,-1.41836,-0.37196,0.13174,0.29921,2.41948,4.11153,0.79424,-0.22025,-0.40293,-0.38295,-0.30805,4.48499,-0.38014,1.339,-0.58108,-1.63129,-0.27303,0
86|0|testing,-0.48293,-0.28073,-0.2107,-0.1401,-0.79456,-0.80692,2.38097,-0.33124,0.29729,-0.68511,-0.18883,-0.10269,-0.3521,-1.85385,-1.47947,-0.27825,-0.58446,-1.10021,0.50641,0.95975,-0.30784,-0.78956,0.19288,-0.16227,0.44774,-0.67592,1.32425,-0.23617,-2.47716,-0.40685,1.19433,-0.33274,3.63777,0.0723,-0.05616,2.03558,-0.69192,-1.24012,-0.27399,2.10029,-0.8427,-0.54898,-0.28687,-1.4424,2.68822,0.28719,1.2711,-1.04688,-0.43749,-0.31621,1.27954,-0.79877,-0.72001,1.57754,-0.03276,-1.14892,0.39509,-0.52134,-0.71128,0.49172,0.72894,-0.49795,-1.2196,-0.52895,1.11036,1.7827,2.19176,-3.25824,-0.27815,-0.30506,-0.75109,-0.20953,2.4968,-0.31934,-1.28175,-0.96734,-1.57265,2.282,-0.45502,-0.70981,-1.29275,0.35882,-0.41424,-1.13182,1.62711,0.97014,-0.54439,-1.46235,-0.81312,-0.09024,-1.26635,-0.47132,-0.82599,1.84309,-0.98708,0.1071,0.07182,-0.47471,2.65227,0.61479,0.45658,-1.213,-0.79382,0.13341,-0.59941,-0.38014,0.92492,-0.58108,-0.8846,-0.94454,0
87|0|testing,0.00154,-0.34726,-0.2107,-0.1401,0.20088,0.11892,-0.12616,-0.33124,-0.13444,1.39681,-0.30349,-0.42509,-0.3521,0.35934,1.4528,-0.27825,0.02487,-0.21593,1.71393,0.66595,-0.71546,-0.78956,-0.33854,-0.26183,-0.73855,0.60229,-0.51568,2.08403,0.42324,0.16529,-0.24032,-0.33274,-0.48526,-0.60358,-0.63823,0.32439,0.74291,0.93565,-0.27399,-0.88115,-0.3547,1.39588,-0.28687,0.38705,0.70926,0.03358,-0.03374,0.75776,-0.19204,0.10401,-0.37684,0.221,-0.26877,-0.91815,0.28396,-0.12542,1.71693,1.43345,-0.71128,-0.04434,-0.28912,0.1099,0.44744,-0.03339,0.14301,1.7827,0.80308,0.38267,0.6844,-0.80639,-0.34747,0.46469,-0.60103,-0.63056,-0.14633,2.17856,-0.47552,-0.22707,-0.45502,-0.44771,1.75099,-0.09518,-0.41424,0.02422,0.55697,-1.03078,-0.54265,0.2515,-0.19051,-0.27989,1.04491,-0.41404,1.32764,0.82389,0.35499,1.09126,-0.50702,-0.47471,-0.7964,-0.32901,-0.05361,-0.44711,-0.79382,-0.57451,-0.59941,-0.38014,0.55802,0.96835,-0.40944,-0.61896,0
88|0|testing,0.22176,-0.29221,-0.2107,-0.1401,-0.79456,0.05234,0.76925,-0.33124,-0.49422,-0.68511,-0.20862,-1.19574,-0.3521,1.60427,1.57919,3.1448,-0.24933,1.21985,-0.26773,-0.35215,-0.21753,1.68421,-0.85099,-0.17946,-0.41076,-0.17377,0.74325,-0.24678,1.51089,-0.09217,-0.28515,-0.33274,1.57625,-0.85703,0.23042,-1.08482,-0.69192,-0.1852,-0.27399,-0.6327,-0.8427,-0.54898,-0.28687,0.29607,-0.8739,-0.95058,-0.29068,-0.11353,0.27655,-0.31621,-0.68209,-0.08052,0.52091,-0.10142,1.5897,-0.51411,-0.84147,-0.52134,1.80024,-0.24537,-0.6709,-0.49795,-0.69983,-0.52895,0.73016,-0.71517,0.28232,0.88487,-0.58956,-0.47739,0.99312,-0.32541,-0.60103,0.53651,-0.28911,1.27557,0.55513,-0.74979,-0.45502,0.24029,0.87733,-0.54929,-0.41424,0.66517,0.55697,-1.03078,0.43275,0.67182,0.89905,-0.35101,-0.77694,0.42288,-0.82599,-0.23238,-0.16692,-0.03588,-1.06518,2.41948,-0.00438,0.32676,0.38613,0.56916,-0.1143,-0.6619,-0.59941,2.63059,1.3603,-0.58108,0.04876,-0.04919,0
89|0|testing,-0.26761,-0.35534,-0.2107,-0.1401,0.28919,1.05101,0.09336,0.0495,-0.64397,0.32404,2.82515,-0.437,-0.3521,0.80796,0.50452,0.69976,-0.43954,-1.1155,1.07537,0.29767,-0.37333,-0.21336,-0.25852,-0.27391,-0.75879,-0.73021,0.01252,-0.30507,0.93277,-0.73003,0.44793,-0.33274,-0.08626,-0.32957,-0.0201,-0.1487,0.0073,0.04922,-0.27399,-0.64325,0.45865,-0.54898,0.70594,-0.34068,-0.18446,0.05225,0.2836,0.35182,-0.43749,0.04979,0.24511,-0.19552,1.29229,-0.02026,-0.7498,-0.73104,-0.65411,1.8857,-0.30401,-0.7434,0.02272,0.03392,-0.79797,0.33428,-0.86902,-0.27437,0.25136,0.88487,-0.81681,0.17933,-0.3054,0.60478,0.01854,-0.83748,0.21199,0.9032,0.86543,-0.29043,-0.45502,0.67216,0.51704,-0.503,-0.41424,-0.25992,0.06649,-1.03078,0.36466,-0.34081,0.29748,0.38901,-0.06731,-0.13172,-0.34579,-0.15002,-0.72108,-0.48425,0.68641,-0.47471,0.26711,0.37852,-0.79808,-0.2847,1.46167,-0.06097,-0.10509,-0.38014,-0.38559,0.97358,0.54823,-0.65416,0
