,feature name,rank
1694,KSCTriad_g3.g4.g4.gap0,2211
1685,KSCTriad_g3.g3.g1.gap0,2211
1673,KSCTriad_g3.g1.g1.gap0,2211
1672,KSCTriad_g2.g7.g6.gap0,2211
1671,KSCTriad_g2.g7.g5.gap0,2211
1650,KSCTriad_g2.g4.g2.gap0,2211
1651,KSCTriad_g2.g4.g3.gap0,2211
1652,KSCTriad_g2.g4.g4.gap0,2211
1653,KSCTriad_g2.g4.g5.gap0,2211
1654,KSCTriad_g2.g4.g6.gap0,2211
1655,KSCTriad_g2.g5.g1.gap0,2211
1656,KSCTriad_g2.g5.g2.gap0,2211
1657,KSCTriad_g2.g5.g3.gap0,2211
1658,KSCTriad_g2.g5.g4.gap0,2211
1659,KSCTriad_g2.g5.g5.gap0,2211
1660,KSCTriad_g2.g5.g6.gap0,2211
1661,KSCTriad_g2.g5.g7.gap0,2211
1662,KSCTriad_g2.g6.g1.gap0,2211
1663,KSCTriad_g2.g6.g2.gap0,2211
1664,KSCTriad_g2.g6.g3.gap0,2211
1665,KSCTriad_g2.g6.g4.gap0,2211
1666,KSCTriad_g2.g6.g5.gap0,2211
1667,KSCTriad_g2.g6.g6.gap0,2211
1668,KSCTriad_g2.g7.g1.gap0,2211
1669,KSCTriad_g2.g7.g2.gap0,2211
1670,KSCTriad_g2.g7.g3.gap0,2211
1695,KSCTriad_g3.g4.g5.gap0,2211
1696,KSCTriad_g3.g4.g6.gap0,2211
1697,KSCTriad_g3.g5.g1.gap0,2211
1698,KSCTriad_g3.g5.g2.gap0,2211
1724,KSCTriad_g4.g2.g4.gap0,2211
1725,KSCTriad_g4.g2.g5.gap0,2211
1726,KSCTriad_g4.g2.g6.gap0,2211
1727,KSCTriad_g4.g3.g1.gap0,2211
1728,KSCTriad_g4.g3.g2.gap0,2211
1729,KSCTriad_g4.g3.g3.gap0,2211
1730,KSCTriad_g4.g3.g4.gap0,2211
1731,KSCTriad_g4.g3.g5.gap0,2211
1732,KSCTriad_g4.g3.g6.gap0,2211
1733,KSCTriad_g4.g4.g1.gap0,2211
1734,KSCTriad_g4.g4.g2.gap0,2211
1735,KSCTriad_g4.g4.g3.gap0,2211
1736,KSCTriad_g4.g4.g4.gap0,2211
1737,KSCTriad_g4.g4.g5.gap0,2211
1738,KSCTriad_g4.g4.g6.gap0,2211
1739,KSCTriad_g4.g5.g1.gap0,2211
1740,KSCTriad_g4.g5.g2.gap0,2211
1741,KSCTriad_g4.g5.g3.gap0,2211
1742,KSCTriad_g4.g5.g4.gap0,2211
1743,KSCTriad_g4.g5.g5.gap0,2211
1744,KSCTriad_g4.g5.g6.gap0,2211
1723,KSCTriad_g4.g2.g3.gap0,2211
1843,KSCTriad_g7.g3.g7.gap0,2211
1722,KSCTriad_g4.g2.g2.gap0,2211
1720,KSCTriad_g4.g1.g6.gap0,2211
1699,KSCTriad_g3.g5.g3.gap0,2211
1700,KSCTriad_g3.g5.g4.gap0,2211
1701,KSCTriad_g3.g5.g5.gap0,2211
1702,KSCTriad_g3.g5.g6.gap0,2211
1703,KSCTriad_g3.g5.g7.gap0,2211
1704,KSCTriad_g3.g6.g1.gap0,2211
1705,KSCTriad_g3.g6.g2.gap0,2211
1706,KSCTriad_g3.g6.g3.gap0,2211
1707,KSCTriad_g3.g6.g4.gap0,2211
1708,KSCTriad_g3.g6.g5.gap0,2211
1709,KSCTriad_g3.g6.g6.gap0,2211
1710,KSCTriad_g3.g7.g1.gap0,2211
1711,KSCTriad_g3.g7.g2.gap0,2211
1712,KSCTriad_g3.g7.g3.gap0,2211
1713,KSCTriad_g3.g7.g4.gap0,2211
1714,KSCTriad_g3.g7.g5.gap0,2211
1715,KSCTriad_g4.g1.g1.gap0,2211
1716,KSCTriad_g4.g1.g2.gap0,2211
1717,KSCTriad_g4.g1.g3.gap0,2211
1718,KSCTriad_g4.g1.g4.gap0,2211
1719,KSCTriad_g4.g1.g5.gap0,2211
1721,KSCTriad_g4.g2.g1.gap0,2211
1844,KSCTriad_g7.g5.g1.gap0,2211
1845,KSCTriad_g7.g5.g2.gap0,2211
1846,KSCTriad_g7.g5.g3.gap0,2211
2009,CKSAAP_HL.gap0,2211
2010,CKSAAP_HN.gap0,2211
2011,CKSAAP_HP.gap0,2211
2012,CKSAAP_HR.gap0,2211
2013,CKSAAP_HS.gap0,2211
2014,CKSAAP_HT.gap0,2211
2015,CKSAAP_HV.gap0,2211
2016,CKSAAP_IA.gap0,2211
2017,CKSAAP_IC.gap0,2211
2008,CKSAAP_HK.gap0,2211
2018,CKSAAP_ID.gap0,2211
2020,CKSAAP_IF.gap0,2211
2021,CKSAAP_IG.gap0,2211
2022,CKSAAP_II.gap0,2211
2023,CKSAAP_IK.gap0,2211
2024,CKSAAP_IL.gap0,2211
2025,CKSAAP_IN.gap0,2211
2026,CKSAAP_IP.gap0,2211
2027,CKSAAP_IQ.gap0,2211
2028,CKSAAP_IR.gap0,2211
2019,CKSAAP_IE.gap0,2211
2007,CKSAAP_HI.gap0,2211
2006,CKSAAP_HG.gap0,2211
2005,CKSAAP_HF.gap0,2211
1984,CKSAAP_FY.gap0,2211
1985,CKSAAP_GA.gap0,2211
1986,CKSAAP_GC.gap0,2211
1987,CKSAAP_GD.gap0,2211
1988,CKSAAP_GE.gap0,2211
1989,CKSAAP_GF.gap0,2211
1990,CKSAAP_GG.gap0,2211
1991,CKSAAP_GH.gap0,2211
1992,CKSAAP_GI.gap0,2211
1993,CKSAAP_GK.gap0,2211
1994,CKSAAP_GL.gap0,2211
1995,CKSAAP_GM.gap0,2211
1996,CKSAAP_GN.gap0,2211
1997,CKSAAP_GP.gap0,2211
1998,CKSAAP_GQ.gap0,2211
1999,CKSAAP_GR.gap0,2211
2000,CKSAAP_GS.gap0,2211
2001,CKSAAP_GT.gap0,2211
2002,CKSAAP_GV.gap0,2211
2003,CKSAAP_GY.gap0,2211
2004,CKSAAP_HA.gap0,2211
2029,CKSAAP_IS.gap0,2211
2030,CKSAAP_IT.gap0,2211
2031,CKSAAP_IV.gap0,2211
2032,CKSAAP_IY.gap0,2211
2058,CKSAAP_LH.gap0,2211
2059,CKSAAP_LI.gap0,2211
2060,CKSAAP_LK.gap0,2211
2061,CKSAAP_LL.gap0,2211
2062,CKSAAP_LM.gap0,2211
2063,CKSAAP_LN.gap0,2211
2064,CKSAAP_LP.gap0,2211
2065,CKSAAP_LQ.gap0,2211
2066,CKSAAP_LR.gap0,2211
2067,CKSAAP_LS.gap0,2211
2068,CKSAAP_LT.gap0,2211
2069,CKSAAP_LV.gap0,2211
2070,CKSAAP_LW.gap0,2211
2071,CKSAAP_LY.gap0,2211
2072,CKSAAP_MA.gap0,2211
2073,CKSAAP_MD.gap0,2211
2074,CKSAAP_ME.gap0,2211
2075,CKSAAP_MG.gap0,2211
2076,CKSAAP_MI.gap0,2211
2077,CKSAAP_MK.gap0,2211
2078,CKSAAP_ML.gap0,2211
2057,CKSAAP_LG.gap0,2211
1983,CKSAAP_FV.gap0,2211
2056,CKSAAP_LF.gap0,2211
2054,CKSAAP_LD.gap0,2211
2033,CKSAAP_KA.gap0,2211
2034,CKSAAP_KC.gap0,2211
2035,CKSAAP_KD.gap0,2211
2036,CKSAAP_KE.gap0,2211
2037,CKSAAP_KF.gap0,2211
2038,CKSAAP_KG.gap0,2211
2039,CKSAAP_KH.gap0,2211
2040,CKSAAP_KI.gap0,2211
2041,CKSAAP_KK.gap0,2211
2042,CKSAAP_KL.gap0,2211
2043,CKSAAP_KM.gap0,2211
2044,CKSAAP_KN.gap0,2211
2045,CKSAAP_KP.gap0,2211
2046,CKSAAP_KQ.gap0,2211
2047,CKSAAP_KR.gap0,2211
2048,CKSAAP_KS.gap0,2211
2049,CKSAAP_KT.gap0,2211
2050,CKSAAP_KV.gap0,2211
2051,CKSAAP_KY.gap0,2211
2052,CKSAAP_LA.gap0,2211
2053,CKSAAP_LC.gap0,2211
2055,CKSAAP_LE.gap0,2211
1649,KSCTriad_g2.g4.g1.gap0,2211
1982,CKSAAP_FT.gap0,2211
1980,CKSAAP_FR.gap0,2211
1910,CKSAAP_AP.gap0,2211
1911,CKSAAP_AQ.gap0,2211
1912,CKSAAP_AR.gap0,2211
1913,CKSAAP_AS.gap0,2211
1914,CKSAAP_AT.gap0,2211
1915,CKSAAP_AV.gap0,2211
1916,CKSAAP_AY.gap0,2211
1917,CKSAAP_CA.gap0,2211
1918,CKSAAP_CC.gap0,2211
1909,CKSAAP_AN.gap0,2211
1919,CKSAAP_CD.gap0,2211
1921,CKSAAP_CF.gap0,2211
1922,CKSAAP_CG.gap0,2211
1923,CKSAAP_CI.gap0,2211
1924,CKSAAP_CK.gap0,2211
1925,CKSAAP_CL.gap0,2211
1926,CKSAAP_CN.gap0,2211
1927,CKSAAP_CP.gap0,2211
1928,CKSAAP_CQ.gap0,2211
1929,CKSAAP_CR.gap0,2211
1920,CKSAAP_CE.gap0,2211
1908,CKSAAP_AL.gap0,2211
1907,CKSAAP_AK.gap0,2211
1906,CKSAAP_AI.gap0,2211
1847,KSCTriad_g7.g5.g4.gap0,2211
1848,KSCTriad_g7.g5.g5.gap0,2211
1851,APAAC_Pc1.N,2211
1853,APAAC_Pc1.C,2211
1854,APAAC_Pc1.Q,2211
1855,APAAC_Pc1.E,2211
1857,APAAC_Pc1.H,2211
1858,APAAC_Pc1.I,2211
1860,APAAC_Pc1.K,2211
1862,APAAC_Pc1.F,2211
1865,APAAC_Pc1.T,2211
1867,APAAC_Pc1.Y,2211
1871,APAAC_Pc2.Hydrophobicity.2,2211
1888,NMBroto_CHOC760101.lag2,2211
1899,CKSAAP_AA.gap0,2211
1900,CKSAAP_AC.gap0,2211
1901,CKSAAP_AD.gap0,2211
1902,CKSAAP_AE.gap0,2211
1903,CKSAAP_AF.gap0,2211
1904,CKSAAP_AG.gap0,2211
1905,CKSAAP_AH.gap0,2211
1930,CKSAAP_CS.gap0,2211
1931,CKSAAP_CT.gap0,2211
1932,CKSAAP_CV.gap0,2211
1933,CKSAAP_CY.gap0,2211
1959,CKSAAP_EL.gap0,2211
1960,CKSAAP_EN.gap0,2211
1961,CKSAAP_EP.gap0,2211
1962,CKSAAP_EQ.gap0,2211
1963,CKSAAP_ER.gap0,2211
1964,CKSAAP_ES.gap0,2211
1965,CKSAAP_ET.gap0,2211
1966,CKSAAP_EV.gap0,2211
1967,CKSAAP_EY.gap0,2211
1968,CKSAAP_FA.gap0,2211
1969,CKSAAP_FC.gap0,2211
1970,CKSAAP_FD.gap0,2211
1971,CKSAAP_FE.gap0,2211
1972,CKSAAP_FF.gap0,2211
1973,CKSAAP_FG.gap0,2211
1974,CKSAAP_FI.gap0,2211
1975,CKSAAP_FK.gap0,2211
1976,CKSAAP_FL.gap0,2211
1977,CKSAAP_FN.gap0,2211
1978,CKSAAP_FP.gap0,2211
1979,CKSAAP_FQ.gap0,2211
1958,CKSAAP_EK.gap0,2211
1981,CKSAAP_FS.gap0,2211
1957,CKSAAP_EI.gap0,2211
1955,CKSAAP_EG.gap0,2211
1934,CKSAAP_DA.gap0,2211
1935,CKSAAP_DC.gap0,2211
1936,CKSAAP_DD.gap0,2211
1937,CKSAAP_DE.gap0,2211
1938,CKSAAP_DF.gap0,2211
1939,CKSAAP_DG.gap0,2211
1940,CKSAAP_DI.gap0,2211
1941,CKSAAP_DK.gap0,2211
1942,CKSAAP_DL.gap0,2211
1943,CKSAAP_DN.gap0,2211
1944,CKSAAP_DP.gap0,2211
1945,CKSAAP_DQ.gap0,2211
1946,CKSAAP_DR.gap0,2211
1947,CKSAAP_DS.gap0,2211
1948,CKSAAP_DT.gap0,2211
1949,CKSAAP_DV.gap0,2211
1950,CKSAAP_EA.gap0,2211
1951,CKSAAP_EC.gap0,2211
1952,CKSAAP_ED.gap0,2211
1953,CKSAAP_EE.gap0,2211
1954,CKSAAP_EF.gap0,2211
1956,CKSAAP_EH.gap0,2211
2080,CKSAAP_MP.gap0,2211
1648,KSCTriad_g2.g3.g7.gap0,2211
1646,KSCTriad_g2.g3.g5.gap0,2211
1358,DPC_RQ,2211
1359,DPC_RR,2211
1360,DPC_RS,2211
1361,DPC_RT,2211
1362,DPC_RV,2211
1364,DPC_SA,2211
1365,DPC_SC,2211
1366,DPC_SD,2211
1367,DPC_SE,2211
1356,DPC_RN,2211
1368,DPC_SF,2211
1370,DPC_SH,2211
1371,DPC_SI,2211
1372,DPC_SK,2211
1373,DPC_SL,2211
1374,DPC_SM,2211
1375,DPC_SN,2211
1376,DPC_SP,2211
1377,DPC_SQ,2211
1378,DPC_SR,2211
1369,DPC_SG,2211
1355,DPC_RM,2211
1354,DPC_RL,2211
1353,DPC_RK,2211
1331,DPC_QE,2211
1332,DPC_QF,2211
1333,DPC_QG,2211
1334,DPC_QI,2211
1335,DPC_QK,2211
1336,DPC_QL,2211
1337,DPC_QN,2211
1338,DPC_QP,2211
1339,DPC_QQ,2211
1340,DPC_QR,2211
1341,DPC_QS,2211
1342,DPC_QT,2211
1343,DPC_QV,2211
1344,DPC_QY,2211
1345,DPC_RA,2211
1346,DPC_RC,2211
1347,DPC_RD,2211
1348,DPC_RE,2211
1349,DPC_RF,2211
1351,DPC_RH,2211
1352,DPC_RI,2211
1379,DPC_SS,2211
1330,DPC_QD,2211
1380,DPC_ST,2211
1382,DPC_SW,2211
1408,DPC_VH,2211
1409,DPC_VI,2211
1410,DPC_VK,2211
1411,DPC_VL,2211
1412,DPC_VM,2211
1413,DPC_VN,2211
1414,DPC_VP,2211
1415,DPC_VQ,2211
1416,DPC_VR,2211
1407,DPC_VG,2211
1417,DPC_VS,2211
1419,DPC_VV,2211
1420,DPC_VY,2211
1421,DPC_WG,2211
1422,DPC_WK,2211
1423,DPC_YA,2211
1424,DPC_YC,2211
1425,DPC_YD,2211
1426,DPC_YE,2211
1427,DPC_YF,2211
1418,DPC_VT,2211
1406,DPC_VF,2211
1405,DPC_VE,2211
1404,DPC_VD,2211
1383,DPC_SY,2211
1384,DPC_TA,2211
1385,DPC_TC,2211
1386,DPC_TD,2211
1387,DPC_TE,2211
1388,DPC_TF,2211
1389,DPC_TG,2211
1390,DPC_TH,2211
1391,DPC_TI,2211
1392,DPC_TK,2211
1393,DPC_TL,2211
1394,DPC_TN,2211
1395,DPC_TP,2211
1396,DPC_TQ,2211
1397,DPC_TR,2211
1398,DPC_TS,2211
1399,DPC_TT,2211
1400,DPC_TV,2211
1401,DPC_TY,2211
1402,DPC_VA,2211
1403,DPC_VC,2211
1381,DPC_SV,2211
1329,DPC_QC,2211
1328,DPC_QA,2211
1327,DPC_PY,2211
1255,DPC_KT,2211
1256,DPC_KV,2211
1257,DPC_KY,2211
1258,DPC_LA,2211
1259,DPC_LC,2211
1260,DPC_LD,2211
1261,DPC_LE,2211
1262,DPC_LF,2211
1263,DPC_LG,2211
1254,DPC_KS,2211
1264,DPC_LH,2211
1266,DPC_LK,2211
1267,DPC_LL,2211
1268,DPC_LM,2211
1269,DPC_LN,2211
1270,DPC_LP,2211
1271,DPC_LQ,2211
1272,DPC_LR,2211
1273,DPC_LS,2211
1274,DPC_LT,2211
1265,DPC_LI,2211
1253,DPC_KR,2211
1252,DPC_KQ,2211
1251,DPC_KP,2211
1229,DPC_IK,2211
1230,DPC_IL,2211
1231,DPC_IN,2211
1232,DPC_IP,2211
1233,DPC_IQ,2211
1234,DPC_IR,2211
1235,DPC_IS,2211
1236,DPC_IT,2211
1237,DPC_IV,2211
1238,DPC_IY,2211
1239,DPC_KA,2211
1240,DPC_KC,2211
1241,DPC_KD,2211
1242,DPC_KE,2211
1243,DPC_KF,2211
1244,DPC_KG,2211
1245,DPC_KH,2211
1246,DPC_KI,2211
1247,DPC_KK,2211
1249,DPC_KM,2211
1250,DPC_KN,2211
1275,DPC_LV,2211
1276,DPC_LW,2211
1277,DPC_LY,2211
1278,DPC_MA,2211
1305,DPC_NS,2211
1306,DPC_NT,2211
1307,DPC_NV,2211
1308,DPC_NY,2211
1309,DPC_PA,2211
1310,DPC_PC,2211
1311,DPC_PD,2211
1312,DPC_PE,2211
1313,DPC_PF,2211
1315,DPC_PH,2211
1316,DPC_PI,2211
1317,DPC_PK,2211
1318,DPC_PL,2211
1319,DPC_PN,2211
1320,DPC_PP,2211
1321,DPC_PQ,2211
1322,DPC_PR,2211
1323,DPC_PS,2211
1324,DPC_PT,2211
1325,DPC_PV,2211
1326,DPC_PW,2211
1303,DPC_NQ,2211
1428,DPC_YG,2211
1302,DPC_NP,2211
1300,DPC_NL,2211
1279,DPC_MD,2211
1280,DPC_ME,2211
1281,DPC_MG,2211
1282,DPC_MI,2211
1283,DPC_MK,2211
1284,DPC_ML,2211
1285,DPC_MN,2211
1286,DPC_MP,2211
1287,DPC_MR,2211
1288,DPC_MS,2211
1289,DPC_MT,2211
1290,DPC_MV,2211
1291,DPC_NA,2211
1292,DPC_NC,2211
1293,DPC_ND,2211
1294,DPC_NE,2211
1295,DPC_NF,2211
1296,DPC_NG,2211
1297,DPC_NH,2211
1298,DPC_NI,2211
1299,DPC_NK,2211
1301,DPC_NN,2211
1429,DPC_YI,2211
1430,DPC_YK,2211
1431,DPC_YL,2211
1572,GTPC_uncharger.postivecharger.alphaticr,2211
1573,GTPC_uncharger.postivecharger.aromatic,2211
1575,GTPC_uncharger.postivecharger.negativecharger,2211
1576,GTPC_uncharger.postivecharger.uncharger,2211
1577,GTPC_uncharger.negativecharger.alphaticr,2211
1578,GTPC_uncharger.negativecharger.aromatic,2211
1579,GTPC_uncharger.negativecharger.postivecharger,2211
1580,GTPC_uncharger.negativecharger.negativecharger,2211
1581,GTPC_uncharger.negativecharger.uncharger,2211
1571,GTPC_uncharger.aromatic.uncharger,2211
1585,GTPC_uncharger.uncharger.negativecharger,2211
1587,KSCTriad_g1.g1.g1.gap0,2211
1588,KSCTriad_g1.g1.g2.gap0,2211
1589,KSCTriad_g1.g1.g3.gap0,2211
1590,KSCTriad_g1.g1.g4.gap0,2211
1591,KSCTriad_g1.g1.g5.gap0,2211
1592,KSCTriad_g1.g1.g6.gap0,2211
1593,KSCTriad_g1.g1.g7.gap0,2211
1594,KSCTriad_g1.g2.g1.gap0,2211
1595,KSCTriad_g1.g2.g2.gap0,2211
1586,GTPC_uncharger.uncharger.uncharger,2211
1570,GTPC_uncharger.aromatic.negativecharger,2211
1569,GTPC_uncharger.aromatic.postivecharger,2211
1568,GTPC_uncharger.aromatic.aromatic,2211
1545,GTPC_negativecharger.aromatic.postivecharger,2211
1546,GTPC_negativecharger.aromatic.uncharger,2211
1547,GTPC_negativecharger.postivecharger.alphaticr,2211
1548,GTPC_negativecharger.postivecharger.aromatic,2211
1549,GTPC_negativecharger.postivecharger.postivecharger,2211
1550,GTPC_negativecharger.postivecharger.negativecharger,2211
1551,GTPC_negativecharger.postivecharger.uncharger,2211
1552,GTPC_negativecharger.negativecharger.alphaticr,2211
1553,GTPC_negativecharger.negativecharger.aromatic,2211
1554,GTPC_negativecharger.negativecharger.postivecharger,2211
1555,GTPC_negativecharger.negativecharger.negativecharger,2211
1556,GTPC_negativecharger.negativecharger.uncharger,2211
1557,GTPC_negativecharger.uncharger.alphaticr,2211
1558,GTPC_negativecharger.uncharger.aromatic,2211
1559,GTPC_negativecharger.uncharger.postivecharger,2211
1560,GTPC_negativecharger.uncharger.negativecharger,2211
1561,GTPC_negativecharger.uncharger.uncharger,2211
1562,GTPC_uncharger.alphaticr.alphaticr,2211
1563,GTPC_uncharger.alphaticr.aromatic,2211
1565,GTPC_uncharger.alphaticr.negativecharger,2211
1566,GTPC_uncharger.alphaticr.uncharger,2211
1596,KSCTriad_g1.g2.g3.gap0,2211
1597,KSCTriad_g1.g2.g4.gap0,2211
1598,KSCTriad_g1.g2.g5.gap0,2211
1599,KSCTriad_g1.g2.g6.gap0,2211
1625,KSCTriad_g1.g6.g5.gap0,2211
1626,KSCTriad_g1.g6.g6.gap0,2211
1627,KSCTriad_g1.g7.g3.gap0,2211
1628,KSCTriad_g2.g1.g1.gap0,2211
1629,KSCTriad_g2.g1.g2.gap0,2211
1630,KSCTriad_g2.g1.g3.gap0,2211
1631,KSCTriad_g2.g1.g4.gap0,2211
1632,KSCTriad_g2.g1.g5.gap0,2211
1633,KSCTriad_g2.g1.g6.gap0,2211
1634,KSCTriad_g2.g1.g7.gap0,2211
1635,KSCTriad_g2.g2.g1.gap0,2211
1636,KSCTriad_g2.g2.g2.gap0,2211
1637,KSCTriad_g2.g2.g3.gap0,2211
1638,KSCTriad_g2.g2.g4.gap0,2211
1639,KSCTriad_g2.g2.g5.gap0,2211
1640,KSCTriad_g2.g2.g6.gap0,2211
1641,KSCTriad_g2.g2.g7.gap0,2211
1642,KSCTriad_g2.g3.g1.gap0,2211
1643,KSCTriad_g2.g3.g2.gap0,2211
1644,KSCTriad_g2.g3.g3.gap0,2211
1645,KSCTriad_g2.g3.g4.gap0,2211
1624,KSCTriad_g1.g6.g4.gap0,2211
1544,GTPC_negativecharger.aromatic.alphaticr,2211
1623,KSCTriad_g1.g6.g3.gap0,2211
1621,KSCTriad_g1.g6.g1.gap0,2211
1600,KSCTriad_g1.g2.g7.gap0,2211
1601,KSCTriad_g1.g3.g1.gap0,2211
1602,KSCTriad_g1.g3.g2.gap0,2211
1603,KSCTriad_g1.g3.g3.gap0,2211
1604,KSCTriad_g1.g3.g4.gap0,2211
1605,KSCTriad_g1.g3.g5.gap0,2211
1606,KSCTriad_g1.g3.g6.gap0,2211
1607,KSCTriad_g1.g3.g7.gap0,2211
1608,KSCTriad_g1.g4.g1.gap0,2211
1609,KSCTriad_g1.g4.g2.gap0,2211
1610,KSCTriad_g1.g4.g3.gap0,2211
1611,KSCTriad_g1.g4.g4.gap0,2211
1612,KSCTriad_g1.g4.g5.gap0,2211
1613,KSCTriad_g1.g4.g6.gap0,2211
1614,KSCTriad_g1.g5.g1.gap0,2211
1615,KSCTriad_g1.g5.g2.gap0,2211
1616,KSCTriad_g1.g5.g3.gap0,2211
1617,KSCTriad_g1.g5.g4.gap0,2211
1618,KSCTriad_g1.g5.g5.gap0,2211
1619,KSCTriad_g1.g5.g6.gap0,2211
1620,KSCTriad_g1.g5.g7.gap0,2211
1622,KSCTriad_g1.g6.g2.gap0,2211
1647,KSCTriad_g2.g3.g6.gap0,2211
1543,GTPC_negativecharger.alphaticr.uncharger,2211
1541,GTPC_negativecharger.alphaticr.postivecharger,2211
1461,GDPC_negativecharger.aromatic,2211
1462,GDPC_negativecharger.postivecharger,2211
1463,GDPC_negativecharger.negativecharger,2211
1464,GDPC_negativecharger.uncharger,2211
1465,GDPC_uncharger.alphaticr,2211
1466,GDPC_uncharger.aromatic,2211
1467,GDPC_uncharger.postivecharger,2211
1468,GDPC_uncharger.negativecharger,2211
1469,GDPC_uncharger.uncharger,2211
1460,GDPC_negativecharger.alphaticr,2211
1471,GTPC_alphaticr.alphaticr.aromatic,2211
1473,GTPC_alphaticr.alphaticr.negativecharger,2211
1476,GTPC_alphaticr.aromatic.aromatic,2211
1477,GTPC_alphaticr.aromatic.postivecharger,2211
1479,GTPC_alphaticr.aromatic.uncharger,2211
1480,GTPC_alphaticr.postivecharger.alphaticr,2211
1481,GTPC_alphaticr.postivecharger.aromatic,2211
1482,GTPC_alphaticr.postivecharger.postivecharger,2211
1483,GTPC_alphaticr.postivecharger.negativecharger,2211
1484,GTPC_alphaticr.postivecharger.uncharger,2211
1472,GTPC_alphaticr.alphaticr.postivecharger,2211
1459,GDPC_postivecharger.uncharger,2211
1458,GDPC_postivecharger.negativecharger,2211
1457,GDPC_postivecharger.postivecharger,2211
1432,DPC_YN,2211
1433,DPC_YP,2211
1434,DPC_YQ,2211
1435,DPC_YR,2211
1436,DPC_YS,2211
1437,DPC_YT,2211
1438,DPC_YV,2211
1439,DPC_YY,2211
1443,GAAC_negativecharge,2211
1445,GDPC_alphaticr.alphaticr,2211
1446,GDPC_alphaticr.aromatic,2211
1447,GDPC_alphaticr.postivecharger,2211
1448,GDPC_alphaticr.negativecharger,2211
1449,GDPC_alphaticr.uncharger,2211
1450,GDPC_aromatic.alphaticr,2211
1451,GDPC_aromatic.aromatic,2211
1452,GDPC_aromatic.postivecharger,2211
1453,GDPC_aromatic.negativecharger,2211
1454,GDPC_aromatic.uncharger,2211
1455,GDPC_postivecharger.alphaticr,2211
1456,GDPC_postivecharger.aromatic,2211
1485,GTPC_alphaticr.negativecharger.alphaticr,2211
1486,GTPC_alphaticr.negativecharger.aromatic,2211
1487,GTPC_alphaticr.negativecharger.postivecharger,2211
1488,GTPC_alphaticr.negativecharger.negativecharger,2211
1517,GTPC_postivecharger.alphaticr.aromatic,2211
1518,GTPC_postivecharger.alphaticr.postivecharger,2211
1519,GTPC_postivecharger.alphaticr.negativecharger,2211
1520,GTPC_postivecharger.alphaticr.uncharger,2211
1521,GTPC_postivecharger.aromatic.alphaticr,2211
1522,GTPC_postivecharger.aromatic.aromatic,2211
1523,GTPC_postivecharger.aromatic.postivecharger,2211
1524,GTPC_postivecharger.aromatic.uncharger,2211
1525,GTPC_postivecharger.postivecharger.alphaticr,2211
1526,GTPC_postivecharger.postivecharger.aromatic,2211
1528,GTPC_postivecharger.postivecharger.negativecharger,2211
1530,GTPC_postivecharger.negativecharger.alphaticr,2211
1531,GTPC_postivecharger.negativecharger.aromatic,2211
1532,GTPC_postivecharger.negativecharger.postivecharger,2211
1533,GTPC_postivecharger.negativecharger.uncharger,2211
1535,GTPC_postivecharger.uncharger.aromatic,2211
1536,GTPC_postivecharger.uncharger.postivecharger,2211
1537,GTPC_postivecharger.uncharger.negativecharger,2211
1538,GTPC_postivecharger.uncharger.uncharger,2211
1539,GTPC_negativecharger.alphaticr.alphaticr,2211
1540,GTPC_negativecharger.alphaticr.aromatic,2211
1516,GTPC_postivecharger.alphaticr.alphaticr,2211
1542,GTPC_negativecharger.alphaticr.negativecharger,2211
1514,GTPC_aromatic.uncharger.negativecharger,2211
1511,GTPC_aromatic.uncharger.alphaticr,2211
1489,GTPC_alphaticr.negativecharger.uncharger,2211
1491,GTPC_alphaticr.uncharger.aromatic,2211
1492,GTPC_alphaticr.uncharger.postivecharger,2211
1493,GTPC_alphaticr.uncharger.negativecharger,2211
1494,GTPC_alphaticr.uncharger.uncharger,2211
1495,GTPC_aromatic.alphaticr.alphaticr,2211
1496,GTPC_aromatic.alphaticr.aromatic,2211
1497,GTPC_aromatic.alphaticr.postivecharger,2211
1498,GTPC_aromatic.alphaticr.negativecharger,2211
1499,GTPC_aromatic.alphaticr.uncharger,2211
1500,GTPC_aromatic.aromatic.alphaticr,2211
1501,GTPC_aromatic.aromatic.postivecharger,2211
1502,GTPC_aromatic.aromatic.uncharger,2211
1503,GTPC_aromatic.postivecharger.alphaticr,2211
1504,GTPC_aromatic.postivecharger.aromatic,2211
1505,GTPC_aromatic.postivecharger.postivecharger,2211
1506,GTPC_aromatic.postivecharger.negativecharger,2211
1507,GTPC_aromatic.postivecharger.uncharger,2211
1508,GTPC_aromatic.negativecharger.alphaticr,2211
1509,GTPC_aromatic.negativecharger.postivecharger,2211
1510,GTPC_aromatic.negativecharger.uncharger,2211
1513,GTPC_aromatic.uncharger.postivecharger,2211
3659,OVP_Imino_acid_C4,2211
