,feature name,rank
592,CTriad_g4.g1.g6,2400
593,CTriad_g4.g2.g1,2400
594,CTriad_g4.g2.g2,2400
595,CTriad_g4.g2.g3,2400
596,CTriad_g4.g2.g4,2400
598,CTriad_g4.g2.g6,2400
599,CTriad_g4.g2.g7,2400
600,CTriad_g4.g3.g1,2400
601,CTriad_g4.g3.g2,2400
602,CTriad_g4.g3.g3,2400
603,CTriad_g4.g3.g4,2400
604,CTriad_g4.g3.g5,2400
605,CTriad_g4.g3.g6,2400
606,CTriad_g4.g4.g1,2400
607,CTriad_g4.g4.g2,2400
608,CTriad_g4.g4.g3,2400
609,CTriad_g4.g4.g4,2400
584,CTriad_g3.g7.g4,2400
610,CTriad_g4.g4.g5,2400
583,CTriad_g3.g7.g3,2400
581,CTriad_g3.g7.g1,2400
557,CTriad_g3.g3.g5,2400
558,CTriad_g3.g3.g6,2400
559,CTriad_g3.g3.g7,2400
560,CTriad_g3.g4.g1,2400
561,CTriad_g3.g4.g2,2400
562,CTriad_g3.g4.g3,2400
563,CTriad_g3.g4.g4,2400
565,CTriad_g3.g4.g6,2400
566,CTriad_g3.g4.g7,2400
567,CTriad_g3.g5.g1,2400
568,CTriad_g3.g5.g2,2400
569,CTriad_g3.g5.g3,2400
570,CTriad_g3.g5.g4,2400
571,CTriad_g3.g5.g5,2400
572,CTriad_g3.g5.g6,2400
573,CTriad_g3.g5.g7,2400
574,CTriad_g3.g6.g1,2400
575,CTriad_g3.g6.g2,2400
576,CTriad_g3.g6.g3,2400
577,CTriad_g3.g6.g4,2400
578,CTriad_g3.g6.g5,2400
579,CTriad_g3.g6.g6,2400
580,CTriad_g3.g6.g7,2400
582,CTriad_g3.g7.g2,2400
611,CTriad_g4.g4.g6,2400
612,CTriad_g4.g5.g1,2400
613,CTriad_g4.g5.g2,2400
643,CTriad_g5.g3.g3,2400
644,CTriad_g5.g3.g4,2400
645,CTriad_g5.g3.g5,2400
646,CTriad_g5.g3.g6,2400
647,CTriad_g5.g3.g7,2400
648,CTriad_g5.g4.g1,2400
649,CTriad_g5.g4.g2,2400
650,CTriad_g5.g4.g3,2400
651,CTriad_g5.g4.g4,2400
652,CTriad_g5.g4.g5,2400
653,CTriad_g5.g4.g6,2400
654,CTriad_g5.g4.g7,2400
655,CTriad_g5.g5.g1,2400
656,CTriad_g5.g5.g2,2400
657,CTriad_g5.g5.g3,2400
658,CTriad_g5.g5.g4,2400
659,CTriad_g5.g5.g5,2400
660,CTriad_g5.g5.g6,2400
661,CTriad_g5.g5.g7,2400
662,CTriad_g5.g6.g1,2400
663,CTriad_g5.g6.g2,2400
664,CTriad_g5.g6.g3,2400
665,CTriad_g5.g6.g4,2400
642,CTriad_g5.g3.g2,2400
641,CTriad_g5.g3.g1,2400
640,CTriad_g5.g2.g7,2400
639,CTriad_g5.g2.g6,2400
614,CTriad_g4.g5.g3,2400
615,CTriad_g4.g5.g4,2400
616,CTriad_g4.g5.g5,2400
617,CTriad_g4.g5.g6,2400
618,CTriad_g4.g6.g1,2400
619,CTriad_g4.g6.g2,2400
620,CTriad_g4.g6.g3,2400
621,CTriad_g4.g6.g4,2400
622,CTriad_g4.g6.g5,2400
623,CTriad_g4.g6.g6,2400
624,CTriad_g4.g7.g1,2400
667,CTriad_g5.g6.g6,2400
625,CTriad_g4.g7.g2,2400
627,CTriad_g5.g1.g1,2400
628,CTriad_g5.g1.g2,2400
629,CTriad_g5.g1.g3,2400
630,CTriad_g5.g1.g4,2400
631,CTriad_g5.g1.g5,2400
632,CTriad_g5.g1.g6,2400
633,CTriad_g5.g1.g7,2400
634,CTriad_g5.g2.g1,2400
635,CTriad_g5.g2.g2,2400
636,CTriad_g5.g2.g3,2400
637,CTriad_g5.g2.g4,2400
626,CTriad_g4.g7.g5,2400
1315,DPC_KN,2400
1316,DPC_KP,2400
1317,DPC_KQ,2400
1921,KSCTriad_g6.g1.g5.gap0,2400
1922,KSCTriad_g6.g1.g6.gap0,2400
1923,KSCTriad_g6.g2.g1.gap0,2400
1924,KSCTriad_g6.g2.g2.gap0,2400
1925,KSCTriad_g6.g2.g3.gap0,2400
1926,KSCTriad_g6.g2.g4.gap0,2400
1927,KSCTriad_g6.g2.g5.gap0,2400
1928,KSCTriad_g6.g2.g6.gap0,2400
1929,KSCTriad_g6.g3.g1.gap0,2400
1930,KSCTriad_g6.g3.g2.gap0,2400
1931,KSCTriad_g6.g3.g3.gap0,2400
1932,KSCTriad_g6.g3.g4.gap0,2400
1933,KSCTriad_g6.g3.g5.gap0,2400
1934,KSCTriad_g6.g3.g6.gap0,2400
1935,KSCTriad_g6.g3.g7.gap0,2400
1936,KSCTriad_g6.g4.g1.gap0,2400
1937,KSCTriad_g6.g4.g2.gap0,2400
1938,KSCTriad_g6.g4.g3.gap0,2400
1939,KSCTriad_g6.g4.g4.gap0,2400
1940,KSCTriad_g6.g4.g5.gap0,2400
1941,KSCTriad_g6.g4.g6.gap0,2400
1942,KSCTriad_g6.g4.g7.gap0,2400
1943,KSCTriad_g6.g5.g1.gap0,2400
1920,KSCTriad_g6.g1.g4.gap0,2400
1944,KSCTriad_g6.g5.g2.gap0,2400
1919,KSCTriad_g6.g1.g3.gap0,2400
1917,KSCTriad_g6.g1.g1.gap0,2400
1894,KSCTriad_g5.g4.g4.gap0,2400
1895,KSCTriad_g5.g4.g5.gap0,2400
1896,KSCTriad_g5.g4.g6.gap0,2400
1897,KSCTriad_g5.g4.g7.gap0,2400
1898,KSCTriad_g5.g5.g1.gap0,2400
1899,KSCTriad_g5.g5.g2.gap0,2400
1900,KSCTriad_g5.g5.g3.gap0,2400
1901,KSCTriad_g5.g5.g4.gap0,2400
1902,KSCTriad_g5.g5.g5.gap0,2400
1903,KSCTriad_g5.g5.g6.gap0,2400
1904,KSCTriad_g5.g5.g7.gap0,2400
1905,KSCTriad_g5.g6.g1.gap0,2400
1906,KSCTriad_g5.g6.g2.gap0,2400
1907,KSCTriad_g5.g6.g3.gap0,2400
1908,KSCTriad_g5.g6.g4.gap0,2400
1909,KSCTriad_g5.g6.g5.gap0,2400
1910,KSCTriad_g5.g6.g6.gap0,2400
1911,KSCTriad_g5.g6.g7.gap0,2400
1912,KSCTriad_g5.g7.g1.gap0,2400
1913,KSCTriad_g5.g7.g2.gap0,2400
1914,KSCTriad_g5.g7.g3.gap0,2400
1915,KSCTriad_g5.g7.g4.gap0,2400
1916,KSCTriad_g5.g7.g5.gap0,2400
1918,KSCTriad_g6.g1.g2.gap0,2400
1945,KSCTriad_g6.g5.g3.gap0,2400
1946,KSCTriad_g6.g5.g4.gap0,2400
1947,KSCTriad_g6.g5.g5.gap0,2400
1976,KSCTriad_g7.g3.g7.gap0,2400
1977,KSCTriad_g7.g4.g1.gap0,2400
1978,KSCTriad_g7.g4.g2.gap0,2400
1979,KSCTriad_g7.g4.g3.gap0,2400
1980,KSCTriad_g7.g4.g5.gap0,2400
1981,KSCTriad_g7.g5.g1.gap0,2400
1982,KSCTriad_g7.g5.g2.gap0,2400
1983,KSCTriad_g7.g5.g3.gap0,2400
1984,KSCTriad_g7.g5.g4.gap0,2400
1985,KSCTriad_g7.g5.g5.gap0,2400
1986,KSCTriad_g7.g5.g6.gap0,2400
1987,KSCTriad_g7.g6.g2.gap0,2400
1988,KSCTriad_g7.g6.g4.gap0,2400
1989,KSCTriad_g7.g6.g5.gap0,2400
1990,KSCTriad_g7.g7.g5.gap0,2400
1995,APAAC_Pc1.C,2400
1997,APAAC_Pc1.E,2400
1998,APAAC_Pc1.G,2400
4005,OVP_Small_C4,2400
2004,APAAC_Pc1.F,2400
2023,NMBroto_CHAM820101.lag1,2400
2041,CKSAAP_AA.gap0,2400
2042,CKSAAP_AC.gap0,2400
1975,KSCTriad_g7.g3.g6.gap0,2400
1974,KSCTriad_g7.g3.g5.gap0,2400
1973,KSCTriad_g7.g3.g4.gap0,2400
1972,KSCTriad_g7.g3.g3.gap0,2400
1948,KSCTriad_g6.g5.g6.gap0,2400
1949,KSCTriad_g6.g5.g7.gap0,2400
1950,KSCTriad_g6.g6.g1.gap0,2400
1951,KSCTriad_g6.g6.g2.gap0,2400
1952,KSCTriad_g6.g6.g3.gap0,2400
1953,KSCTriad_g6.g6.g4.gap0,2400
1954,KSCTriad_g6.g6.g5.gap0,2400
1955,KSCTriad_g6.g6.g6.gap0,2400
1956,KSCTriad_g6.g7.g1.gap0,2400
1957,KSCTriad_g6.g7.g2.gap0,2400
1958,KSCTriad_g6.g7.g5.gap0,2400
1893,KSCTriad_g5.g4.g3.gap0,2400
1959,KSCTriad_g7.g1.g1.gap0,2400
1961,KSCTriad_g7.g1.g3.gap0,2400
1962,KSCTriad_g7.g1.g4.gap0,2400
1963,KSCTriad_g7.g1.g5.gap0,2400
1964,KSCTriad_g7.g1.g6.gap0,2400
1965,KSCTriad_g7.g2.g1.gap0,2400
1966,KSCTriad_g7.g2.g2.gap0,2400
1967,KSCTriad_g7.g2.g3.gap0,2400
1968,KSCTriad_g7.g2.g4.gap0,2400
1969,KSCTriad_g7.g2.g5.gap0,2400
1970,KSCTriad_g7.g3.g1.gap0,2400
1971,KSCTriad_g7.g3.g2.gap0,2400
1960,KSCTriad_g7.g1.g2.gap0,2400
2043,CKSAAP_AD.gap0,2400
1892,KSCTriad_g5.g4.g2.gap0,2400
1890,KSCTriad_g5.g3.g7.gap0,2400
1812,KSCTriad_g3.g5.g3.gap0,2400
1813,KSCTriad_g3.g5.g4.gap0,2400
1814,KSCTriad_g3.g5.g5.gap0,2400
1815,KSCTriad_g3.g5.g6.gap0,2400
1816,KSCTriad_g3.g5.g7.gap0,2400
1817,KSCTriad_g3.g6.g1.gap0,2400
1818,KSCTriad_g3.g6.g2.gap0,2400
1819,KSCTriad_g3.g6.g3.gap0,2400
1820,KSCTriad_g3.g6.g4.gap0,2400
1821,KSCTriad_g3.g6.g5.gap0,2400
1822,KSCTriad_g3.g6.g6.gap0,2400
1823,KSCTriad_g3.g6.g7.gap0,2400
1824,KSCTriad_g3.g7.g1.gap0,2400
1825,KSCTriad_g3.g7.g2.gap0,2400
1826,KSCTriad_g3.g7.g3.gap0,2400
1827,KSCTriad_g3.g7.g4.gap0,2400
1828,KSCTriad_g3.g7.g5.gap0,2400
1829,KSCTriad_g3.g7.g6.gap0,2400
1830,KSCTriad_g4.g1.g1.gap0,2400
1831,KSCTriad_g4.g1.g2.gap0,2400
1832,KSCTriad_g4.g1.g3.gap0,2400
1833,KSCTriad_g4.g1.g4.gap0,2400
1834,KSCTriad_g4.g1.g5.gap0,2400
1811,KSCTriad_g3.g5.g2.gap0,2400
1835,KSCTriad_g4.g1.g6.gap0,2400
1810,KSCTriad_g3.g5.g1.gap0,2400
1808,KSCTriad_g3.g4.g6.gap0,2400
1785,KSCTriad_g3.g1.g4.gap0,2400
1786,KSCTriad_g3.g1.g5.gap0,2400
1787,KSCTriad_g3.g1.g6.gap0,2400
1788,KSCTriad_g3.g1.g7.gap0,2400
1789,KSCTriad_g3.g2.g1.gap0,2400
1790,KSCTriad_g3.g2.g2.gap0,2400
1791,KSCTriad_g3.g2.g3.gap0,2400
1792,KSCTriad_g3.g2.g4.gap0,2400
1793,KSCTriad_g3.g2.g5.gap0,2400
1794,KSCTriad_g3.g2.g6.gap0,2400
1795,KSCTriad_g3.g2.g7.gap0,2400
1796,KSCTriad_g3.g3.g1.gap0,2400
1797,KSCTriad_g3.g3.g2.gap0,2400
1798,KSCTriad_g3.g3.g3.gap0,2400
1799,KSCTriad_g3.g3.g4.gap0,2400
1800,KSCTriad_g3.g3.g5.gap0,2400
1801,KSCTriad_g3.g3.g6.gap0,2400
1802,KSCTriad_g3.g3.g7.gap0,2400
1803,KSCTriad_g3.g4.g1.gap0,2400
1804,KSCTriad_g3.g4.g2.gap0,2400
1805,KSCTriad_g3.g4.g3.gap0,2400
1806,KSCTriad_g3.g4.g4.gap0,2400
1807,KSCTriad_g3.g4.g5.gap0,2400
1809,KSCTriad_g3.g4.g7.gap0,2400
1836,KSCTriad_g4.g2.g1.gap0,2400
1837,KSCTriad_g4.g2.g2.gap0,2400
1838,KSCTriad_g4.g2.g3.gap0,2400
1867,KSCTriad_g4.g7.g1.gap0,2400
1868,KSCTriad_g4.g7.g2.gap0,2400
1869,KSCTriad_g4.g7.g5.gap0,2400
1870,KSCTriad_g5.g1.g1.gap0,2400
1871,KSCTriad_g5.g1.g2.gap0,2400
1872,KSCTriad_g5.g1.g3.gap0,2400
1873,KSCTriad_g5.g1.g4.gap0,2400
1874,KSCTriad_g5.g1.g5.gap0,2400
1875,KSCTriad_g5.g1.g6.gap0,2400
1876,KSCTriad_g5.g1.g7.gap0,2400
1877,KSCTriad_g5.g2.g1.gap0,2400
1878,KSCTriad_g5.g2.g2.gap0,2400
1879,KSCTriad_g5.g2.g3.gap0,2400
1880,KSCTriad_g5.g2.g4.gap0,2400
1881,KSCTriad_g5.g2.g5.gap0,2400
1882,KSCTriad_g5.g2.g6.gap0,2400
1883,KSCTriad_g5.g2.g7.gap0,2400
1884,KSCTriad_g5.g3.g1.gap0,2400
1885,KSCTriad_g5.g3.g2.gap0,2400
1886,KSCTriad_g5.g3.g3.gap0,2400
1887,KSCTriad_g5.g3.g4.gap0,2400
1888,KSCTriad_g5.g3.g5.gap0,2400
1889,KSCTriad_g5.g3.g6.gap0,2400
1866,KSCTriad_g4.g6.g6.gap0,2400
1865,KSCTriad_g4.g6.g5.gap0,2400
1864,KSCTriad_g4.g6.g4.gap0,2400
1863,KSCTriad_g4.g6.g3.gap0,2400
1839,KSCTriad_g4.g2.g4.gap0,2400
1840,KSCTriad_g4.g2.g5.gap0,2400
1841,KSCTriad_g4.g2.g6.gap0,2400
1842,KSCTriad_g4.g2.g7.gap0,2400
1843,KSCTriad_g4.g3.g1.gap0,2400
1844,KSCTriad_g4.g3.g2.gap0,2400
1845,KSCTriad_g4.g3.g3.gap0,2400
1846,KSCTriad_g4.g3.g4.gap0,2400
1847,KSCTriad_g4.g3.g5.gap0,2400
1848,KSCTriad_g4.g3.g6.gap0,2400
1849,KSCTriad_g4.g4.g1.gap0,2400
1891,KSCTriad_g5.g4.g1.gap0,2400
1850,KSCTriad_g4.g4.g2.gap0,2400
1852,KSCTriad_g4.g4.g4.gap0,2400
1853,KSCTriad_g4.g4.g5.gap0,2400
1854,KSCTriad_g4.g4.g6.gap0,2400
1855,KSCTriad_g4.g5.g1.gap0,2400
1856,KSCTriad_g4.g5.g2.gap0,2400
1857,KSCTriad_g4.g5.g3.gap0,2400
1858,KSCTriad_g4.g5.g4.gap0,2400
1859,KSCTriad_g4.g5.g5.gap0,2400
1860,KSCTriad_g4.g5.g6.gap0,2400
1861,KSCTriad_g4.g6.g1.gap0,2400
1862,KSCTriad_g4.g6.g2.gap0,2400
1851,KSCTriad_g4.g4.g3.gap0,2400
1784,KSCTriad_g3.g1.g3.gap0,2400
2044,CKSAAP_AE.gap0,2400
2046,CKSAAP_AG.gap0,2400
2183,CKSAAP_IH.gap0,2400
2184,CKSAAP_II.gap0,2400
2185,CKSAAP_IK.gap0,2400
2186,CKSAAP_IL.gap0,2400
2187,CKSAAP_IM.gap0,2400
2188,CKSAAP_IN.gap0,2400
2189,CKSAAP_IP.gap0,2400
2190,CKSAAP_IQ.gap0,2400
2191,CKSAAP_IR.gap0,2400
2192,CKSAAP_IS.gap0,2400
2193,CKSAAP_IT.gap0,2400
2194,CKSAAP_IV.gap0,2400
2195,CKSAAP_IW.gap0,2400
2196,CKSAAP_IY.gap0,2400
2197,CKSAAP_KA.gap0,2400
2198,CKSAAP_KC.gap0,2400
2199,CKSAAP_KD.gap0,2400
2200,CKSAAP_KE.gap0,2400
2201,CKSAAP_KF.gap0,2400
2202,CKSAAP_KG.gap0,2400
2203,CKSAAP_KH.gap0,2400
2204,CKSAAP_KI.gap0,2400
2205,CKSAAP_KK.gap0,2400
2182,CKSAAP_IG.gap0,2400
2206,CKSAAP_KL.gap0,2400
2181,CKSAAP_IF.gap0,2400
2179,CKSAAP_ID.gap0,2400
2156,CKSAAP_GV.gap0,2400
2157,CKSAAP_GW.gap0,2400
2158,CKSAAP_GY.gap0,2400
2159,CKSAAP_HA.gap0,2400
2160,CKSAAP_HC.gap0,2400
2161,CKSAAP_HD.gap0,2400
2162,CKSAAP_HE.gap0,2400
2163,CKSAAP_HF.gap0,2400
2164,CKSAAP_HG.gap0,2400
2165,CKSAAP_HH.gap0,2400
2166,CKSAAP_HI.gap0,2400
2167,CKSAAP_HK.gap0,2400
2168,CKSAAP_HL.gap0,2400
2169,CKSAAP_HN.gap0,2400
2170,CKSAAP_HP.gap0,2400
2171,CKSAAP_HQ.gap0,2400
2172,CKSAAP_HR.gap0,2400
2173,CKSAAP_HS.gap0,2400
2174,CKSAAP_HT.gap0,2400
2175,CKSAAP_HV.gap0,2400
2176,CKSAAP_HY.gap0,2400
2177,CKSAAP_IA.gap0,2400
2178,CKSAAP_IC.gap0,2400
2180,CKSAAP_IE.gap0,2400
2207,CKSAAP_KM.gap0,2400
2208,CKSAAP_KN.gap0,2400
2209,CKSAAP_KP.gap0,2400
2238,CKSAAP_MC.gap0,2400
2239,CKSAAP_MD.gap0,2400
2240,CKSAAP_ME.gap0,2400
2241,CKSAAP_MF.gap0,2400
2242,CKSAAP_MG.gap0,2400
2243,CKSAAP_MI.gap0,2400
2244,CKSAAP_MK.gap0,2400
2245,CKSAAP_ML.gap0,2400
2246,CKSAAP_MN.gap0,2400
2247,CKSAAP_MP.gap0,2400
2248,CKSAAP_MQ.gap0,2400
2249,CKSAAP_MR.gap0,2400
2250,CKSAAP_MS.gap0,2400
2251,CKSAAP_MT.gap0,2400
2252,CKSAAP_MV.gap0,2400
2253,CKSAAP_MY.gap0,2400
2254,CKSAAP_NA.gap0,2400
2255,CKSAAP_NC.gap0,2400
2256,CKSAAP_ND.gap0,2400
2257,CKSAAP_NE.gap0,2400
2258,CKSAAP_NF.gap0,2400
2259,CKSAAP_NG.gap0,2400
2260,CKSAAP_NH.gap0,2400
2237,CKSAAP_MA.gap0,2400
2236,CKSAAP_LY.gap0,2400
2235,CKSAAP_LW.gap0,2400
2234,CKSAAP_LV.gap0,2400
2210,CKSAAP_KQ.gap0,2400
2211,CKSAAP_KR.gap0,2400
2212,CKSAAP_KS.gap0,2400
2213,CKSAAP_KT.gap0,2400
2214,CKSAAP_KV.gap0,2400
2215,CKSAAP_KW.gap0,2400
2216,CKSAAP_KY.gap0,2400
2217,CKSAAP_LA.gap0,2400
2218,CKSAAP_LC.gap0,2400
2219,CKSAAP_LD.gap0,2400
2220,CKSAAP_LE.gap0,2400
2155,CKSAAP_GT.gap0,2400
2221,CKSAAP_LF.gap0,2400
2223,CKSAAP_LH.gap0,2400
2224,CKSAAP_LI.gap0,2400
2225,CKSAAP_LK.gap0,2400
2226,CKSAAP_LL.gap0,2400
2227,CKSAAP_LM.gap0,2400
2228,CKSAAP_LN.gap0,2400
2229,CKSAAP_LP.gap0,2400
2230,CKSAAP_LQ.gap0,2400
2231,CKSAAP_LR.gap0,2400
2232,CKSAAP_LS.gap0,2400
2233,CKSAAP_LT.gap0,2400
2222,CKSAAP_LG.gap0,2400
2045,CKSAAP_AF.gap0,2400
2154,CKSAAP_GS.gap0,2400
2152,CKSAAP_GQ.gap0,2400
2074,CKSAAP_CQ.gap0,2400
2075,CKSAAP_CR.gap0,2400
2076,CKSAAP_CS.gap0,2400
2077,CKSAAP_CT.gap0,2400
2078,CKSAAP_CV.gap0,2400
2079,CKSAAP_CY.gap0,2400
2080,CKSAAP_DA.gap0,2400
2081,CKSAAP_DC.gap0,2400
2082,CKSAAP_DD.gap0,2400
2083,CKSAAP_DE.gap0,2400
2084,CKSAAP_DF.gap0,2400
2085,CKSAAP_DG.gap0,2400
2086,CKSAAP_DH.gap0,2400
2087,CKSAAP_DI.gap0,2400
2088,CKSAAP_DK.gap0,2400
2089,CKSAAP_DL.gap0,2400
2090,CKSAAP_DM.gap0,2400
2091,CKSAAP_DN.gap0,2400
2092,CKSAAP_DP.gap0,2400
2093,CKSAAP_DQ.gap0,2400
2094,CKSAAP_DR.gap0,2400
2095,CKSAAP_DS.gap0,2400
2096,CKSAAP_DT.gap0,2400
2073,CKSAAP_CP.gap0,2400
2097,CKSAAP_DV.gap0,2400
2072,CKSAAP_CN.gap0,2400
2070,CKSAAP_CL.gap0,2400
2047,CKSAAP_AH.gap0,2400
2048,CKSAAP_AI.gap0,2400
2049,CKSAAP_AK.gap0,2400
2050,CKSAAP_AL.gap0,2400
2051,CKSAAP_AM.gap0,2400
2052,CKSAAP_AN.gap0,2400
2053,CKSAAP_AP.gap0,2400
2054,CKSAAP_AQ.gap0,2400
2055,CKSAAP_AR.gap0,2400
2056,CKSAAP_AS.gap0,2400
2057,CKSAAP_AT.gap0,2400
2058,CKSAAP_AV.gap0,2400
2059,CKSAAP_AW.gap0,2400
2060,CKSAAP_AY.gap0,2400
2061,CKSAAP_CA.gap0,2400
2062,CKSAAP_CC.gap0,2400
2063,CKSAAP_CD.gap0,2400
2064,CKSAAP_CE.gap0,2400
2065,CKSAAP_CF.gap0,2400
2066,CKSAAP_CG.gap0,2400
2067,CKSAAP_CH.gap0,2400
2068,CKSAAP_CI.gap0,2400
2069,CKSAAP_CK.gap0,2400
2071,CKSAAP_CM.gap0,2400
2098,CKSAAP_DW.gap0,2400
2099,CKSAAP_DY.gap0,2400
2100,CKSAAP_EA.gap0,2400
2129,CKSAAP_FL.gap0,2400
2130,CKSAAP_FM.gap0,2400
2131,CKSAAP_FN.gap0,2400
2132,CKSAAP_FP.gap0,2400
2133,CKSAAP_FQ.gap0,2400
2134,CKSAAP_FR.gap0,2400
2135,CKSAAP_FS.gap0,2400
2136,CKSAAP_FT.gap0,2400
2137,CKSAAP_FV.gap0,2400
2138,CKSAAP_FY.gap0,2400
2139,CKSAAP_GA.gap0,2400
2140,CKSAAP_GC.gap0,2400
2141,CKSAAP_GD.gap0,2400
2142,CKSAAP_GE.gap0,2400
2143,CKSAAP_GF.gap0,2400
2144,CKSAAP_GG.gap0,2400
2145,CKSAAP_GH.gap0,2400
2146,CKSAAP_GI.gap0,2400
2147,CKSAAP_GK.gap0,2400
2148,CKSAAP_GL.gap0,2400
2149,CKSAAP_GM.gap0,2400
2150,CKSAAP_GN.gap0,2400
2151,CKSAAP_GP.gap0,2400
2128,CKSAAP_FK.gap0,2400
2127,CKSAAP_FI.gap0,2400
2126,CKSAAP_FH.gap0,2400
2125,CKSAAP_FG.gap0,2400
2101,CKSAAP_EC.gap0,2400
2102,CKSAAP_ED.gap0,2400
2103,CKSAAP_EE.gap0,2400
2104,CKSAAP_EF.gap0,2400
2105,CKSAAP_EG.gap0,2400
2106,CKSAAP_EH.gap0,2400
2107,CKSAAP_EI.gap0,2400
2108,CKSAAP_EK.gap0,2400
2109,CKSAAP_EL.gap0,2400
2110,CKSAAP_EM.gap0,2400
2111,CKSAAP_EN.gap0,2400
2153,CKSAAP_GR.gap0,2400
2112,CKSAAP_EP.gap0,2400
2114,CKSAAP_ER.gap0,2400
2115,CKSAAP_ES.gap0,2400
2116,CKSAAP_ET.gap0,2400
2117,CKSAAP_EV.gap0,2400
2118,CKSAAP_EW.gap0,2400
2119,CKSAAP_EY.gap0,2400
2120,CKSAAP_FA.gap0,2400
2121,CKSAAP_FC.gap0,2400
2122,CKSAAP_FD.gap0,2400
2123,CKSAAP_FE.gap0,2400
2124,CKSAAP_FF.gap0,2400
2113,CKSAAP_EQ.gap0,2400
1783,KSCTriad_g3.g1.g2.gap0,2400
1782,KSCTriad_g3.g1.g1.gap0,2400
1781,KSCTriad_g2.g7.g6.gap0,2400
1460,DPC_TA,2400
1461,DPC_TC,2400
1462,DPC_TD,2400
1463,DPC_TE,2400
1464,DPC_TF,2400
1465,DPC_TG,2400
1466,DPC_TH,2400
1467,DPC_TI,2400
1468,DPC_TK,2400
1469,DPC_TL,2400
1470,DPC_TM,2400
1471,DPC_TN,2400
1472,DPC_TP,2400
1473,DPC_TQ,2400
1474,DPC_TR,2400
1475,DPC_TS,2400
1476,DPC_TT,2400
1477,DPC_TV,2400
1478,DPC_TY,2400
1479,DPC_VA,2400
1480,DPC_VC,2400
1481,DPC_VD,2400
1482,DPC_VE,2400
1459,DPC_SY,2400
1483,DPC_VF,2400
1458,DPC_SW,2400
1456,DPC_ST,2400
1431,DPC_RN,2400
1432,DPC_RP,2400
1433,DPC_RQ,2400
1435,DPC_RS,2400
1436,DPC_RT,2400
1437,DPC_RV,2400
1438,DPC_RW,2400
1439,DPC_RY,2400
1440,DPC_SA,2400
1441,DPC_SC,2400
1442,DPC_SD,2400
1443,DPC_SE,2400
1444,DPC_SF,2400
1445,DPC_SG,2400
1447,DPC_SI,2400
1448,DPC_SK,2400
1449,DPC_SL,2400
1450,DPC_SM,2400
1451,DPC_SN,2400
1452,DPC_SP,2400
1453,DPC_SQ,2400
1454,DPC_SR,2400
1455,DPC_SS,2400
1457,DPC_SV,2400
1485,DPC_VH,2400
1486,DPC_VI,2400
1487,DPC_VK,2400
1516,DPC_YF,2400
1517,DPC_YG,2400
1518,DPC_YH,2400
1519,DPC_YI,2400
1520,DPC_YK,2400
1521,DPC_YL,2400
1522,DPC_YM,2400
1523,DPC_YN,2400
1524,DPC_YP,2400
1525,DPC_YQ,2400
1526,DPC_YR,2400
1527,DPC_YS,2400
1528,DPC_YT,2400
1529,DPC_YV,2400
1530,DPC_YY,2400
1534,GAAC_negativecharge,2400
1536,GDPC_alphaticr.alphaticr,2400
1537,GDPC_alphaticr.aromatic,2400
1538,GDPC_alphaticr.postivecharger,2400
1539,GDPC_alphaticr.negativecharger,2400
1540,GDPC_alphaticr.uncharger,2400
1541,GDPC_aromatic.alphaticr,2400
1542,GDPC_aromatic.aromatic,2400
1515,DPC_YE,2400
1514,DPC_YD,2400
1513,DPC_YC,2400
1512,DPC_YA,2400
1488,DPC_VL,2400
1489,DPC_VM,2400
1490,DPC_VN,2400
1491,DPC_VP,2400
1492,DPC_VQ,2400
1493,DPC_VR,2400
1494,DPC_VS,2400
1495,DPC_VT,2400
1496,DPC_VV,2400
1497,DPC_VW,2400
1498,DPC_VY,2400
1430,DPC_RM,2400
1499,DPC_WA,2400
1501,DPC_WF,2400
1502,DPC_WG,2400
1503,DPC_WI,2400
1504,DPC_WK,2400
1505,DPC_WL,2400
1506,DPC_WP,2400
1507,DPC_WQ,2400
1508,DPC_WR,2400
1509,DPC_WS,2400
1510,DPC_WT,2400
1511,DPC_WV,2400
1500,DPC_WE,2400
1543,GDPC_aromatic.postivecharger,2400
1429,DPC_RL,2400
1426,DPC_RH,2400
1346,DPC_MD,2400
1347,DPC_ME,2400
1348,DPC_MF,2400
1349,DPC_MG,2400
1350,DPC_MI,2400
1351,DPC_MK,2400
1352,DPC_ML,2400
1353,DPC_MN,2400
1354,DPC_MP,2400
1355,DPC_MQ,2400
1356,DPC_MR,2400
1357,DPC_MS,2400
1358,DPC_MT,2400
1359,DPC_MV,2400
1360,DPC_MY,2400
1361,DPC_NA,2400
1362,DPC_NC,2400
1363,DPC_ND,2400
1364,DPC_NE,2400
1365,DPC_NF,2400
1366,DPC_NG,2400
1367,DPC_NH,2400
1368,DPC_NI,2400
1345,DPC_MC,2400
1369,DPC_NK,2400
1344,DPC_MA,2400
1342,DPC_LW,2400
1318,DPC_KR,2400
1319,DPC_KS,2400
1320,DPC_KT,2400
1321,DPC_KV,2400
1322,DPC_KW,2400
1323,DPC_KY,2400
1324,DPC_LA,2400
1325,DPC_LC,2400
1326,DPC_LD,2400
1327,DPC_LE,2400
1328,DPC_LF,2400
1329,DPC_LG,2400
1330,DPC_LH,2400
1331,DPC_LI,2400
1332,DPC_LK,2400
1333,DPC_LL,2400
